date,country,category,raw_value,tone,article_count
2025-05-27,Poland,negativity,50.6,-4.6,100.4
2025-05-28,Poland,protest,47.4,-4.1,99.6
2025-05-28,Poland,crisis,50.7,-3.9,95.5
2025-05-28,Poland,negativity,48.0,-4.6,101.8
2025-05-29,Poland,protest,46.8,-3.6,98.9
2025-05-29,Poland,crisis,53.4,-4.4,105.0
2025-05-29,Poland,negativity,47.5,-4.6,86.5
2025-05-30,Poland,protest,47.3,-4.2,97.1
2025-05-30,Poland,crisis,51.9,-4.8,98.4
2025-05-30,Poland,negativity,48.4,-4.2,104.5
2025-05-31,Poland,protest,42.7,-4.1,84.4
2025-05-31,Poland,crisis,47.3,-3.9,103.3
2025-05-31,Poland,negativity,46.7,-4.7,89.4
2025-06-01,Poland,protest,42.6,-4.0,84.2
2025-06-01,Poland,crisis,45.6,-4.6,86.5
2025-06-01,Poland,negativity,45.3,-4.5,98.8
2025-06-02,Poland,protest,44.1,-3.5,85.0
2025-06-02,Poland,crisis,47.0,-4.4,81.9
2025-06-02,Poland,negativity,46.6,-4.9,95.9
2025-06-03,Poland,protest,44.7,-3.6,92.3
2025-06-03,Poland,crisis,49.6,-4.2,102.5
2025-06-03,Poland,negativity,47.8,-4.1,99.0
2025-06-04,Poland,protest,45.6,-4.8,96.9
2025-06-04,Poland,crisis,52.0,-4.4,106.6
2025-06-04,Poland,negativity,45.9,-3.7,90.0
2025-06-05,Poland,protest,44.7,-3.4,87.7
2025-06-05,Poland,crisis,51.6,-4.8,108.6
2025-06-05,Poland,negativity,46.3,-3.8,98.1
2025-06-06,Poland,protest,43.3,-4.2,85.8
2025-06-06,Poland,crisis,47.3,-4.8,86.5
2025-06-06,Poland,negativity,46.4,-3.8,97.6
2025-06-07,Poland,protest,40.6,-4.1,83.9
2025-06-07,Poland,crisis,47.4,-4.1,101.2
2025-06-07,Poland,negativity,47.0,-3.7,91.0
2025-06-08,Poland,protest,38.9,-3.7,77.9
2025-06-08,Poland,crisis,43.6,-4.5,81.4
2025-06-08,Poland,negativity,45.7,-3.9,91.1
2025-06-09,Poland,protest,42.0,-3.8,77.3
2025-06-09,Poland,crisis,48.1,-4.0,96.0
2025-06-09,Poland,negativity,42.8,-3.4,86.0
2025-06-10,Poland,protest,43.9,-3.9,85.5
2025-06-10,Poland,crisis,49.1,-4.9,86.0
2025-06-10,Poland,negativity,43.2,-3.5,80.5
2025-06-11,Poland,protest,42.0,-3.5,75.4
2025-06-11,Poland,crisis,46.7,-4.3,87.2
2025-06-11,Poland,negativity,46.9,-3.8,85.6
2025-06-12,Poland,protest,43.5,-3.4,90.7
2025-06-12,Poland,crisis,49.3,-5.1,98.7
2025-06-12,Poland,negativity,46.4,-3.9,90.2
2025-06-13,Poland,protest,42.8,-3.4,80.3
2025-06-13,Poland,crisis,49.4,-4.3,103.3
2025-06-13,Poland,negativity,45.7,-4.3,97.5
2025-06-14,Poland,protest,41.3,-3.5,74.2
2025-06-14,Poland,crisis,46.7,-4.1,100.7
2025-06-14,Poland,negativity,40.9,-3.6,72.2
2025-06-15,Poland,protest,40.0,-4.3,85.7
2025-06-15,Poland,crisis,41.6,-3.6,78.3
2025-06-15,Poland,negativity,39.5,-3.5,82.2
2025-06-16,Poland,protest,38.8,-4.1,85.1
2025-06-16,Poland,crisis,45.6,-4.8,87.0
2025-06-16,Poland,negativity,41.4,-3.9,87.3
2025-06-17,Poland,protest,42.5,-3.6,74.1
2025-06-17,Poland,crisis,43.3,-3.8,93.2
2025-06-17,Poland,negativity,41.1,-3.6,77.7
2025-06-18,Poland,protest,44.0,-4.6,84.5
2025-06-18,Poland,crisis,44.5,-4.0,96.0
2025-06-18,Poland,negativity,42.2,-4.0,86.1
2025-06-19,Poland,protest,40.5,-3.6,83.1
2025-06-19,Poland,crisis,47.4,-4.4,89.4
2025-06-19,Poland,negativity,44.7,-3.7,91.0
2025-06-20,Poland,protest,41.7,-3.5,90.7
2025-06-20,Poland,crisis,43.6,-3.4,77.5
2025-06-20,Poland,negativity,45.2,-3.8,95.6
2025-06-21,Poland,protest,41.8,-3.9,89.5
2025-06-21,Poland,crisis,41.7,-3.4,75.5
2025-06-21,Poland,negativity,42.3,-3.8,88.3
2025-06-22,Poland,protest,40.6,-4.1,84.2
2025-06-22,Poland,crisis,40.7,-3.5,83.3
2025-06-22,Poland,negativity,40.7,-4.0,85.1
2025-06-23,Poland,protest,38.9,-3.8,81.8
2025-06-23,Poland,crisis,41.5,-4.1,92.8
2025-06-23,Poland,negativity,39.2,-4.1,74.9
2025-06-24,Poland,protest,38.2,-3.9,81.3
2025-06-24,Poland,crisis,45.5,-3.5,84.4
2025-06-24,Poland,negativity,43.1,-3.9,76.6
2025-06-25,Poland,protest,39.8,-4.1,81.8
2025-06-25,Poland,crisis,47.9,-5.0,91.2
2025-06-25,Poland,negativity,45.3,-3.5,89.1
2025-06-26,Poland,protest,41.5,-4.3,78.2
2025-06-26,Poland,crisis,45.2,-4.3,99.0
2025-06-26,Poland,negativity,41.6,-4.4,82.2
2025-06-27,Poland,protest,40.5,-3.0,71.8
2025-06-27,Poland,crisis,46.8,-4.2,92.1
2025-06-27,Poland,negativity,44.1,-3.7,96.0
2025-06-28,Poland,protest,37.0,-3.6,74.1
2025-06-28,Poland,crisis,43.7,-4.6,92.7
2025-06-28,Poland,negativity,38.7,-3.3,88.3
2025-06-29,Poland,protest,39.5,-4.2,76.0
2025-06-29,Poland,crisis,41.0,-3.3,86.0
2025-06-29,Poland,negativity,39.2,-4.0,71.4
2025-06-30,Poland,protest,37.5,-3.0,83.3
2025-06-30,Poland,crisis,42.2,-4.5,79.8
2025-06-30,Poland,negativity,39.1,-2.9,73.2
2025-07-01,Poland,protest,38.8,-3.4,77.4
2025-07-01,Poland,crisis,46.2,-4.1,93.1
2025-07-01,Poland,negativity,43.8,-4.6,77.5
2025-07-02,Poland,protest,42.6,-4.0,92.1
2025-07-02,Poland,crisis,47.5,-4.5,86.2
2025-07-02,Poland,negativity,42.0,-3.5,76.6
2025-07-03,Poland,protest,39.5,-3.9,70.5
2025-07-03,Poland,crisis,44.7,-4.0,93.8
2025-07-03,Poland,negativity,45.1,-4.6,82.7
2025-07-04,Poland,protest,42.5,-4.2,93.1
2025-07-04,Poland,crisis,44.6,-3.7,77.5
2025-07-04,Poland,negativity,43.1,-3.8,90.9
2025-07-05,Poland,protest,39.5,-3.8,84.5
2025-07-05,Poland,crisis,43.0,-4.0,78.1
2025-07-05,Poland,negativity,39.5,-4.0,73.3
2025-07-06,Poland,protest,37.0,-3.1,80.0
2025-07-06,Poland,crisis,41.6,-4.3,80.9
2025-07-06,Poland,negativity,40.1,-3.5,77.3
2025-07-07,Poland,protest,39.8,-3.6,76.6
2025-07-07,Poland,crisis,40.7,-3.7,72.7
2025-07-07,Poland,negativity,43.0,-4.3,91.4
2025-07-08,Poland,protest,39.0,-3.9,86.9
2025-07-08,Poland,crisis,43.5,-4.3,77.4
2025-07-08,Poland,negativity,43.0,-4.1,93.8
2025-07-09,Poland,protest,42.9,-3.3,75.4
2025-07-09,Poland,crisis,47.1,-4.3,96.1
2025-07-09,Poland,negativity,46.3,-4.8,97.0
2025-07-10,Poland,protest,41.9,-4.1,78.0
2025-07-10,Poland,crisis,44.8,-4.7,81.0
2025-07-10,Poland,negativity,45.1,-4.3,79.1
2025-07-11,Poland,protest,41.0,-3.9,80.9
2025-07-11,Poland,crisis,47.9,-3.9,84.0
2025-07-11,Poland,negativity,44.8,-3.8,80.5
2025-07-12,Poland,protest,41.2,-4.1,81.4
2025-07-12,Poland,crisis,46.0,-3.6,89.2
2025-07-12,Poland,negativity,43.7,-3.5,78.2
2025-07-13,Poland,protest,37.1,-3.8,80.1
2025-07-13,Poland,crisis,43.1,-4.3,93.0
2025-07-13,Poland,negativity,41.9,-4.0,73.3
2025-07-14,Poland,protest,38.7,-3.6,80.4
2025-07-14,Poland,crisis,43.0,-3.4,91.4
2025-07-14,Poland,negativity,43.3,-3.5,87.6
2025-07-15,Poland,protest,40.5,-3.5,82.4
2025-07-15,Poland,crisis,45.4,-3.7,86.3
2025-07-15,Poland,negativity,42.5,-3.2,91.9
2025-07-16,Poland,protest,42.1,-4.0,74.6
2025-07-16,Poland,crisis,45.3,-4.6,92.7
2025-07-16,Poland,negativity,47.1,-3.8,95.9
2025-07-17,Poland,protest,43.7,-3.9,93.6
2025-07-17,Poland,crisis,46.2,-4.5,93.4
2025-07-17,Poland,negativity,45.8,-4.0,97.1
2025-07-18,Poland,protest,40.7,-3.1,72.0
2025-07-18,Poland,crisis,47.2,-4.1,85.1
2025-07-18,Poland,negativity,45.0,-4.0,89.2
2025-07-19,Poland,protest,39.4,-3.8,80.3
2025-07-19,Poland,crisis,43.8,-4.1,91.3
2025-07-19,Poland,negativity,42.7,-3.8,94.2
2025-07-20,Poland,protest,42.7,-3.2,91.8
2025-07-20,Poland,crisis,44.3,-3.9,87.6
2025-07-20,Poland,negativity,43.1,-4.5,89.0
2025-07-21,Poland,protest,43.5,-3.7,76.2
2025-07-21,Poland,crisis,47.0,-4.3,97.7
2025-07-21,Poland,negativity,45.9,-3.8,93.8
2025-07-22,Poland,protest,44.9,-4.8,79.5
2025-07-22,Poland,crisis,46.4,-3.9,101.7
2025-07-22,Poland,negativity,43.8,-4.0,97.9
2025-07-23,Poland,protest,43.6,-4.0,85.5
2025-07-23,Poland,crisis,50.8,-4.5,88.5
2025-07-23,Poland,negativity,45.5,-4.7,82.4
2025-07-24,Poland,protest,42.9,-3.6,78.2
2025-07-24,Poland,crisis,51.3,-4.1,107.1
2025-07-24,Poland,negativity,46.4,-4.9,97.0
2025-07-25,Poland,protest,43.9,-3.7,86.4
2025-07-25,Poland,crisis,49.7,-4.2,86.9
2025-07-25,Poland,negativity,46.3,-4.8,91.5
2025-07-26,Poland,protest,43.2,-4.3,82.2
2025-07-26,Poland,crisis,46.0,-4.0,98.3
2025-07-26,Poland,negativity,47.8,-4.9,95.3
2025-07-27,Poland,protest,44.7,-3.7,83.7
2025-07-27,Poland,crisis,48.7,-4.8,93.6
2025-07-27,Poland,negativity,46.2,-4.5,100.1
2025-07-28,Poland,protest,44.4,-3.8,97.9
2025-07-28,Poland,crisis,49.5,-4.9,98.5
2025-07-28,Poland,negativity,43.7,-4.2,91.8
2025-07-29,Poland,protest,44.1,-3.7,92.6
2025-07-29,Poland,crisis,47.7,-4.5,89.5
2025-07-29,Poland,negativity,48.6,-5.0,96.4
2025-07-30,Poland,protest,48.0,-4.0,92.5
2025-07-30,Poland,crisis,49.2,-4.9,100.1
2025-07-30,Poland,negativity,49.9,-4.5,100.1
2025-07-31,Poland,protest,48.9,-4.1,89.9
2025-07-31,Poland,crisis,50.6,-4.7,86.9
2025-07-31,Poland,negativity,50.6,-4.9,89.6
2025-08-01,Poland,protest,46.9,-3.9,92.2
2025-08-01,Poland,crisis,51.1,-4.6,101.0
2025-08-01,Poland,negativity,49.9,-4.5,104.7
2025-08-02,Poland,protest,42.8,-4.1,85.0
2025-08-02,Poland,crisis,50.4,-4.4,103.7
2025-08-02,Poland,negativity,49.4,-4.2,90.2
2025-08-03,Poland,protest,42.6,-4.1,93.4
2025-08-03,Poland,crisis,47.5,-4.2,83.1
2025-08-03,Poland,negativity,45.6,-4.2,88.4
2025-08-04,Poland,protest,46.5,-4.5,100.7
2025-08-04,Poland,crisis,51.2,-4.0,96.8
2025-08-04,Poland,negativity,44.7,-4.7,97.1
2025-08-05,Poland,protest,47.7,-4.5,104.3
2025-08-05,Poland,crisis,51.0,-4.3,105.1
2025-08-05,Poland,negativity,48.3,-4.7,97.0
2025-08-06,Poland,protest,46.9,-4.8,93.4
2025-08-06,Poland,crisis,53.9,-5.2,111.7
2025-08-06,Poland,negativity,50.6,-5.0,105.2
2025-08-07,Poland,protest,49.8,-5.1,95.1
2025-08-07,Poland,crisis,55.7,-4.6,115.1
2025-08-07,Poland,negativity,50.8,-4.4,97.9
2025-08-08,Poland,protest,45.1,-4.1,94.0
2025-08-08,Poland,crisis,54.3,-4.5,102.0
2025-08-08,Poland,negativity,49.4,-4.5,102.3
2025-08-09,Poland,protest,46.2,-3.7,94.7
2025-08-09,Poland,crisis,53.4,-5.0,104.6
2025-08-09,Poland,negativity,46.4,-3.5,92.3
2025-08-10,Poland,protest,44.1,-3.5,84.2
2025-08-10,Poland,crisis,50.9,-5.0,102.8
2025-08-10,Poland,negativity,47.3,-4.0,93.8
2025-08-11,Poland,protest,47.3,-4.4,102.1
2025-08-11,Poland,crisis,48.9,-4.6,86.5
2025-08-11,Poland,negativity,46.3,-3.9,83.1
2025-08-12,Poland,protest,47.5,-3.9,95.3
2025-08-12,Poland,crisis,52.8,-4.2,109.3
2025-08-12,Poland,negativity,49.9,-5.0,94.2
2025-08-13,Poland,protest,48.5,-4.0,83.8
2025-08-13,Poland,crisis,54.0,-5.6,112.7
2025-08-13,Poland,negativity,51.2,-5.2,98.9
2025-08-14,Poland,protest,51.1,-4.5,90.6
2025-08-14,Poland,crisis,56.2,-4.7,117.8
2025-08-14,Poland,negativity,53.4,-5.2,94.2
2025-08-15,Poland,protest,47.0,-4.8,96.1
2025-08-15,Poland,crisis,55.4,-4.4,102.3
2025-08-15,Poland,negativity,50.3,-3.9,97.2
2025-08-16,Poland,protest,44.6,-4.1,78.5
2025-08-16,Poland,crisis,50.0,-4.4,88.5
2025-08-16,Poland,negativity,51.3,-5.1,89.0
2025-08-17,Poland,protest,47.4,-4.1,101.9
2025-08-17,Poland,crisis,49.3,-4.5,100.6
2025-08-17,Poland,negativity,49.9,-4.0,104.2
2025-08-18,Poland,protest,46.8,-4.8,100.9
2025-08-18,Poland,crisis,49.8,-4.5,99.0
2025-08-18,Poland,negativity,49.5,-4.1,103.4
2025-08-19,Poland,protest,47.6,-4.9,83.8
2025-08-19,Poland,crisis,54.1,-5.5,95.0
2025-08-19,Poland,negativity,51.5,-4.8,94.2
2025-08-20,Poland,protest,47.8,-4.1,95.7
2025-08-20,Poland,crisis,53.8,-4.4,106.3
2025-08-20,Poland,negativity,53.4,-4.7,107.6
2025-08-21,Poland,protest,49.7,-4.9,99.7
2025-08-21,Poland,crisis,56.6,-4.9,97.8
2025-08-21,Poland,negativity,50.3,-4.9,89.1
2025-08-22,Poland,protest,47.8,-4.9,103.6
2025-08-22,Poland,crisis,55.7,-5.7,113.0
2025-08-22,Poland,negativity,51.2,-4.8,99.7
2025-08-23,Poland,protest,45.4,-3.7,80.6
2025-08-23,Poland,crisis,53.3,-4.2,107.5
2025-08-23,Poland,negativity,50.6,-4.5,105.2
2025-08-24,Poland,protest,47.2,-3.8,85.3
2025-08-24,Poland,crisis,48.4,-3.8,99.7
2025-08-24,Poland,negativity,47.4,-4.8,87.6
2025-08-25,Poland,protest,45.6,-4.0,81.6
2025-08-25,Poland,crisis,51.9,-4.6,89.9
2025-08-25,Poland,negativity,46.7,-4.3,91.4
2025-08-26,Poland,protest,46.2,-3.8,95.1
2025-08-26,Poland,crisis,51.5,-5.1,91.6
2025-08-26,Poland,negativity,50.5,-4.0,87.1
2025-08-27,Poland,protest,49.2,-4.8,88.7
2025-08-27,Poland,crisis,54.6,-5.6,111.6
2025-08-27,Poland,negativity,51.7,-4.6,107.7
2025-08-28,Poland,protest,48.3,-3.9,85.4
2025-08-28,Poland,crisis,52.1,-4.2,90.0
2025-08-28,Poland,negativity,53.0,-4.2,106.1
2025-08-29,Poland,protest,48.6,-4.0,96.5
2025-08-29,Poland,crisis,52.1,-4.1,99.1
2025-08-29,Poland,negativity,51.8,-4.6,88.9
2025-08-30,Poland,protest,44.7,-3.9,83.3
2025-08-30,Poland,crisis,49.1,-4.4,102.0
2025-08-30,Poland,negativity,48.6,-4.3,90.9
2025-08-31,Poland,protest,45.5,-4.8,82.3
2025-08-31,Poland,crisis,49.8,-4.6,95.2
2025-08-31,Poland,negativity,47.2,-4.3,89.9
2025-09-01,Poland,protest,42.9,-3.6,92.4
2025-09-01,Poland,crisis,51.0,-5.0,94.5
2025-09-01,Poland,negativity,46.5,-4.0,101.0
2025-09-02,Poland,protest,46.0,-4.7,87.1
2025-09-02,Poland,crisis,51.5,-4.1,107.9
2025-09-02,Poland,negativity,50.8,-4.4,101.1
2025-09-03,Poland,protest,47.5,-4.6,87.2
2025-09-03,Poland,crisis,52.6,-4.7,101.3
2025-09-03,Poland,negativity,49.7,-4.9,96.6
2025-09-04,Poland,protest,48.7,-3.9,88.7
2025-09-04,Poland,crisis,51.6,-4.9,89.3
2025-09-04,Poland,negativity,48.7,-4.6,105.3
2025-09-05,Poland,protest,46.1,-4.0,99.5
2025-09-05,Poland,crisis,54.1,-5.0,94.6
2025-09-05,Poland,negativity,49.5,-4.8,94.1
2025-09-06,Poland,protest,47.4,-4.9,84.7
2025-09-06,Poland,crisis,51.0,-4.4,104.4
2025-09-06,Poland,negativity,47.0,-4.7,83.7
2025-09-07,Poland,protest,45.3,-3.9,94.7
2025-09-07,Poland,crisis,50.8,-4.8,95.0
2025-09-07,Poland,negativity,44.8,-3.8,94.3
2025-09-08,Poland,protest,45.2,-4.2,79.1
2025-09-08,Poland,crisis,47.3,-3.7,102.1
2025-09-08,Poland,negativity,49.3,-4.1,104.1
2025-09-09,Poland,protest,46.8,-4.8,85.0
2025-09-09,Poland,crisis,51.7,-5.2,95.6
2025-09-09,Poland,negativity,49.7,-4.6,95.0
2025-09-10,Poland,protest,48.5,-5.0,90.6
2025-09-10,Poland,crisis,50.7,-4.0,91.1
2025-09-10,Poland,negativity,49.9,-4.7,101.0
2025-09-11,Poland,protest,49.2,-4.4,104.1
2025-09-11,Poland,crisis,51.6,-5.3,104.9
2025-09-11,Poland,negativity,50.0,-4.2,92.8
2025-09-12,Poland,protest,45.6,-3.9,86.7
2025-09-12,Poland,crisis,50.7,-4.8,104.9
2025-09-12,Poland,negativity,50.2,-4.7,88.9
2025-09-13,Poland,protest,44.2,-3.6,88.3
2025-09-13,Poland,crisis,51.8,-4.6,94.2
2025-09-13,Poland,negativity,48.1,-4.4,101.9
2025-09-14,Poland,protest,44.2,-3.4,77.1
2025-09-14,Poland,crisis,47.0,-4.0,84.0
2025-09-14,Poland,negativity,46.7,-4.0,93.2
2025-09-15,Poland,protest,43.2,-3.7,93.9
2025-09-15,Poland,crisis,50.0,-4.2,89.5
2025-09-15,Poland,negativity,47.3,-4.7,93.3
2025-09-16,Poland,protest,43.7,-4.2,78.1
2025-09-16,Poland,crisis,50.0,-5.0,91.0
2025-09-16,Poland,negativity,46.7,-4.7,83.1
2025-09-17,Poland,protest,48.6,-4.6,95.5
2025-09-17,Poland,crisis,51.2,-4.6,93.6
2025-09-17,Poland,negativity,47.6,-3.7,103.7
2025-09-18,Poland,protest,48.5,-4.9,102.2
2025-09-18,Poland,crisis,54.1,-5.1,103.8
2025-09-18,Poland,negativity,52.7,-4.1,111.1
2025-09-19,Poland,protest,47.3,-4.6,89.2
2025-09-19,Poland,crisis,52.3,-4.9,111.4
2025-09-19,Poland,negativity,48.9,-4.0,85.4
2025-09-20,Poland,protest,46.0,-3.8,84.0
2025-09-20,Poland,crisis,51.0,-4.2,92.9
2025-09-20,Poland,negativity,49.0,-4.3,91.4
2025-09-21,Poland,protest,44.4,-4.7,81.8
2025-09-21,Poland,crisis,49.4,-4.8,97.0
2025-09-21,Poland,negativity,48.0,-4.4,98.7
2025-09-22,Poland,protest,44.9,-4.0,90.1
2025-09-22,Poland,crisis,48.0,-4.8,102.1
2025-09-22,Poland,negativity,48.9,-4.0,99.0
2025-09-23,Poland,protest,48.7,-4.9,85.4
2025-09-23,Poland,crisis,51.7,-5.2,100.4
2025-09-23,Poland,negativity,47.3,-4.5,95.7
2025-09-24,Poland,protest,48.7,-3.9,86.1
2025-09-24,Poland,crisis,53.6,-5.0,109.1
2025-09-24,Poland,negativity,51.7,-5.1,96.8
2025-09-25,Poland,protest,47.7,-4.4,95.0
2025-09-25,Poland,crisis,52.6,-4.6,94.0
2025-09-25,Poland,negativity,50.2,-4.9,100.7
2025-09-26,Poland,protest,45.3,-4.8,87.5
2025-09-26,Poland,crisis,52.9,-5.3,103.7
2025-09-26,Poland,negativity,47.7,-3.7,95.5
2025-09-27,Poland,protest,48.3,-4.9,99.3
2025-09-27,Poland,crisis,49.1,-4.7,106.6
2025-09-27,Poland,negativity,47.2,-4.2,95.3
2025-09-28,Poland,protest,46.9,-3.6,81.8
2025-09-28,Poland,crisis,51.8,-4.6,100.0
2025-09-28,Poland,negativity,48.4,-4.8,97.7
2025-09-29,Poland,protest,46.5,-3.9,87.2
2025-09-29,Poland,crisis,52.8,-5.1,104.3
2025-09-29,Poland,negativity,49.2,-5.1,90.2
2025-09-30,Poland,protest,47.1,-4.1,92.7
2025-09-30,Poland,crisis,51.5,-4.5,95.9
2025-09-30,Poland,negativity,48.3,-5.0,85.6
2025-10-01,Poland,protest,46.9,-4.0,87.7
2025-10-01,Poland,crisis,52.0,-4.7,99.1
2025-10-01,Poland,negativity,51.8,-4.5,100.7
2025-10-02,Poland,protest,51.6,-4.7,103.9
2025-10-02,Poland,crisis,52.4,-5.4,103.8
2025-10-02,Poland,negativity,50.9,-4.3,90.4
2025-10-03,Poland,protest,49.4,-5.0,85.6
2025-10-03,Poland,crisis,54.8,-4.8,103.2
2025-10-03,Poland,negativity,52.3,-4.2,90.1
2025-10-04,Poland,protest,46.1,-4.6,98.6
2025-10-04,Poland,crisis,53.7,-5.1,113.7
2025-10-04,Poland,negativity,50.1,-3.9,88.4
2025-10-05,Poland,protest,48.5,-4.6,105.4
2025-10-05,Poland,crisis,51.7,-4.7,96.2
2025-10-05,Poland,negativity,48.5,-4.7,105.3
2025-10-06,Poland,protest,44.8,-3.7,93.0
2025-10-06,Poland,crisis,53.0,-5.0,94.6
2025-10-06,Poland,negativity,49.9,-4.2,106.0
2025-10-07,Poland,protest,50.6,-5.1,107.3
2025-10-07,Poland,crisis,53.9,-4.9,109.2
2025-10-07,Poland,negativity,51.6,-4.9,103.5
2025-10-08,Poland,protest,51.8,-4.6,105.4
2025-10-08,Poland,crisis,55.8,-4.9,113.8
2025-10-08,Poland,negativity,51.3,-4.9,109.2
2025-10-09,Poland,protest,51.8,-4.4,89.8
2025-10-09,Poland,crisis,57.1,-4.8,99.3
2025-10-09,Poland,negativity,53.6,-5.4,113.0
2025-10-10,Poland,protest,49.2,-3.9,93.6
2025-10-10,Poland,crisis,54.9,-4.4,105.5
2025-10-10,Poland,negativity,53.8,-5.1,104.9
2025-10-11,Poland,protest,46.1,-4.5,87.7
2025-10-11,Poland,crisis,52.4,-4.3,93.5
2025-10-11,Poland,negativity,50.0,-4.3,104.8
2025-10-12,Poland,protest,45.1,-4.2,90.9
2025-10-12,Poland,crisis,50.7,-4.8,92.0
2025-10-12,Poland,negativity,49.9,-4.5,106.3
2025-10-13,Poland,protest,48.6,-4.3,91.0
2025-10-13,Poland,crisis,51.9,-4.8,106.5
2025-10-13,Poland,negativity,51.1,-4.1,95.5
2025-10-14,Poland,protest,49.4,-4.6,106.3
2025-10-14,Poland,crisis,55.4,-5.3,107.1
2025-10-14,Poland,negativity,51.9,-4.6,108.3
2025-10-15,Poland,protest,51.4,-5.3,94.7
2025-10-15,Poland,crisis,57.1,-5.5,105.1
2025-10-15,Poland,negativity,52.3,-4.3,103.9
2025-10-16,Poland,protest,49.9,-3.9,93.8
2025-10-16,Poland,crisis,56.1,-5.0,101.7
2025-10-16,Poland,negativity,53.7,-4.9,93.2
2025-10-17,Poland,protest,48.3,-4.2,94.0
2025-10-17,Poland,crisis,58.1,-4.8,110.5
2025-10-17,Poland,negativity,52.3,-4.5,99.4
2025-10-18,Poland,protest,46.7,-3.9,97.3
2025-10-18,Poland,crisis,53.5,-4.3,93.2
2025-10-18,Poland,negativity,53.3,-4.8,96.8
2025-10-19,Poland,protest,49.5,-4.4,106.5
2025-10-19,Poland,crisis,51.4,-4.7,107.3
2025-10-19,Poland,negativity,51.9,-4.8,99.2
2025-10-20,Poland,protest,50.3,-4.5,103.6
2025-10-20,Poland,crisis,51.8,-4.7,99.1
2025-10-20,Poland,negativity,53.4,-5.2,109.0
2025-10-21,Poland,protest,52.0,-5.1,110.0
2025-10-21,Poland,crisis,53.0,-5.1,92.6
2025-10-21,Poland,negativity,53.6,-5.4,104.3
2025-10-22,Poland,protest,51.4,-5.2,98.0
2025-10-22,Poland,crisis,57.2,-5.8,100.5
2025-10-22,Poland,negativity,53.4,-4.6,112.8
2025-10-23,Poland,protest,50.0,-4.8,97.6
2025-10-23,Poland,crisis,55.9,-5.2,115.0
2025-10-23,Poland,negativity,55.5,-5.6,98.8
2025-10-24,Poland,protest,50.2,-4.2,92.3
2025-10-24,Poland,crisis,54.7,-5.1,102.8
2025-10-24,Poland,negativity,53.0,-4.4,108.5
2025-10-25,Poland,protest,48.8,-4.8,89.2
2025-10-25,Poland,crisis,55.8,-5.2,104.5
2025-10-25,Poland,negativity,52.5,-4.9,90.6
2025-10-26,Poland,protest,49.8,-4.4,95.7
2025-10-26,Poland,crisis,54.6,-5.6,113.6
2025-10-26,Poland,negativity,51.7,-5.1,99.2
2025-10-27,Poland,protest,47.7,-3.8,96.6
2025-10-27,Poland,crisis,55.6,-5.0,104.4
2025-10-27,Poland,negativity,53.1,-5.5,98.2
2025-10-28,Poland,protest,48.5,-4.6,93.6
2025-10-28,Poland,crisis,55.6,-4.6,97.9
2025-10-28,Poland,negativity,55.2,-5.1,96.3
2025-10-29,Poland,protest,53.7,-4.6,94.4
2025-10-29,Poland,crisis,55.8,-4.8,98.6
2025-10-29,Poland,negativity,56.4,-5.0,97.7
2025-10-30,Poland,protest,51.3,-5.0,92.0
2025-10-30,Poland,crisis,56.7,-4.8,117.8
2025-10-30,Poland,negativity,57.2,-5.4,118.9
2025-10-31,Poland,protest,51.4,-5.4,92.7
2025-10-31,Poland,crisis,54.5,-4.5,94.6
2025-10-31,Poland,negativity,52.2,-4.3,94.5
2025-11-01,Poland,protest,47.6,-4.7,87.3
2025-11-01,Poland,crisis,54.1,-4.8,100.2
2025-11-01,Poland,negativity,52.3,-4.3,103.2
2025-11-02,Poland,protest,49.8,-4.6,102.4
2025-11-02,Poland,crisis,55.6,-4.4,109.0
2025-11-02,Poland,negativity,49.2,-4.4,101.8
2025-11-03,Poland,protest,47.7,-3.7,96.0
2025-11-03,Poland,crisis,52.3,-4.6,94.2
2025-11-03,Poland,negativity,53.7,-4.8,100.2
2025-11-04,Poland,protest,48.7,-3.8,89.1
2025-11-04,Poland,crisis,55.8,-5.2,116.7
2025-11-04,Poland,negativity,51.3,-4.3,91.5
2025-11-05,Poland,protest,53.7,-4.9,112.1
2025-11-05,Poland,crisis,54.8,-5.1,113.6
2025-11-05,Poland,negativity,53.3,-5.1,106.5
2025-11-06,Poland,protest,51.2,-5.1,97.7
2025-11-06,Poland,crisis,58.7,-6.0,114.3
2025-11-06,Poland,negativity,54.9,-5.4,108.2
2025-11-07,Poland,protest,52.4,-4.5,104.4
2025-11-07,Poland,crisis,54.5,-5.4,110.2
2025-11-07,Poland,negativity,53.1,-5.5,98.0
2025-11-08,Poland,protest,48.5,-4.0,103.2
2025-11-08,Poland,crisis,54.5,-4.6,108.9
2025-11-08,Poland,negativity,49.8,-4.5,100.9
2025-11-09,Poland,protest,47.0,-4.1,97.6
2025-11-09,Poland,crisis,51.8,-4.3,105.3
2025-11-09,Poland,negativity,48.8,-4.8,92.7
2025-11-10,Poland,protest,50.4,-3.9,90.1
2025-11-10,Poland,crisis,55.3,-5.5,111.9
2025-11-10,Poland,negativity,51.4,-5.3,92.6
2025-11-11,Poland,protest,49.3,-4.5,99.7
2025-11-11,Poland,crisis,52.8,-5.1,90.9
2025-11-11,Poland,negativity,54.3,-5.1,111.0
