score_id,country,date,cluster,subcluster,score_name,score_value
Ukraine-2025-11-05-escalation-external_dynamics_subscore,Ukraine,2025-11-05,escalation,external,external_dynamics_subscore,91.13333333333333
Ukraine-2025-11-05-escalation-peak_subscore,Ukraine,2025-11-05,escalation,all,peak_subscore,93.1
Ukraine-2025-11-05-escalation-intensity_subscore,Ukraine,2025-11-05,escalation,all,intensity_subscore,82.6
Ukraine-2025-11-05-tension-protest_subscore,Ukraine,2025-11-05,tension,na,protest_subscore,79.3
Ukraine-2025-11-05-tension-crisis_subscore,Ukraine,2025-11-05,tension,na,crisis_subscore,88.0
Ukraine-2025-11-05-tension-negativity_subscore,Ukraine,2025-11-05,tension,na,negativity_subscore,82.2
Ukraine-2025-11-06-escalation-internal_dynamics_subscore,Ukraine,2025-11-06,escalation,internal,internal_dynamics_subscore,73.96666666666667
Ukraine-2025-11-06-escalation-external_dynamics_subscore,Ukraine,2025-11-06,escalation,external,external_dynamics_subscore,92.53333333333333
Ukraine-2025-11-06-escalation-peak_subscore,Ukraine,2025-11-06,escalation,all,peak_subscore,94.4
Ukraine-2025-11-06-escalation-intensity_subscore,Ukraine,2025-11-06,escalation,all,intensity_subscore,83.25
Ukraine-2025-11-06-tension-protest_subscore,Ukraine,2025-11-06,tension,na,protest_subscore,81.4
Ukraine-2025-11-06-tension-crisis_subscore,Ukraine,2025-11-06,tension,na,crisis_subscore,88.8
Ukraine-2025-11-06-tension-negativity_subscore,Ukraine,2025-11-06,tension,na,negativity_subscore,84.4
Ukraine-2025-11-07-escalation-internal_dynamics_subscore,Ukraine,2025-11-07,escalation,internal,internal_dynamics_subscore,73.83333333333333
Ukraine-2025-11-07-escalation-external_dynamics_subscore,Ukraine,2025-11-07,escalation,external,external_dynamics_subscore,92.16666666666667
Ukraine-2025-11-07-escalation-peak_subscore,Ukraine,2025-11-07,escalation,all,peak_subscore,92.7
Ukraine-2025-11-07-escalation-intensity_subscore,Ukraine,2025-11-07,escalation,all,intensity_subscore,83.0
Ukraine-2025-11-07-tension-protest_subscore,Ukraine,2025-11-07,tension,na,protest_subscore,77.2
Ukraine-2025-11-07-tension-crisis_subscore,Ukraine,2025-11-07,tension,na,crisis_subscore,88.2
Ukraine-2025-11-07-tension-negativity_subscore,Ukraine,2025-11-07,tension,na,negativity_subscore,84.5
Ukraine-2025-11-08-escalation-internal_dynamics_subscore,Ukraine,2025-11-08,escalation,internal,internal_dynamics_subscore,71.46666666666667
Ukraine-2025-11-08-escalation-external_dynamics_subscore,Ukraine,2025-11-08,escalation,external,external_dynamics_subscore,89.4
Ukraine-2025-11-08-escalation-peak_subscore,Ukraine,2025-11-08,escalation,all,peak_subscore,91.0
Ukraine-2025-11-08-escalation-intensity_subscore,Ukraine,2025-11-08,escalation,all,intensity_subscore,80.43333333333334
Ukraine-2025-11-08-tension-protest_subscore,Ukraine,2025-11-08,tension,na,protest_subscore,78.0
Ukraine-2025-11-08-tension-crisis_subscore,Ukraine,2025-11-08,tension,na,crisis_subscore,86.3
Ukraine-2025-11-08-tension-negativity_subscore,Ukraine,2025-11-08,tension,na,negativity_subscore,83.1
Ukraine-2025-11-09-escalation-internal_dynamics_subscore,Ukraine,2025-11-09,escalation,internal,internal_dynamics_subscore,70.26666666666667
Ukraine-2025-11-09-escalation-external_dynamics_subscore,Ukraine,2025-11-09,escalation,external,external_dynamics_subscore,89.36666666666666
Ukraine-2025-11-09-escalation-peak_subscore,Ukraine,2025-11-09,escalation,all,peak_subscore,92.6
Ukraine-2025-11-09-escalation-intensity_subscore,Ukraine,2025-11-09,escalation,all,intensity_subscore,79.81666666666666
Ukraine-2025-11-09-tension-protest_subscore,Ukraine,2025-11-09,tension,na,protest_subscore,77.2
Ukraine-2025-11-09-tension-crisis_subscore,Ukraine,2025-11-09,tension,na,crisis_subscore,86.5
Ukraine-2025-11-09-tension-negativity_subscore,Ukraine,2025-11-09,tension,na,negativity_subscore,80.2
Ukraine-2025-11-10-escalation-internal_dynamics_subscore,Ukraine,2025-11-10,escalation,internal,internal_dynamics_subscore,72.16666666666667
Ukraine-2025-11-10-escalation-external_dynamics_subscore,Ukraine,2025-11-10,escalation,external,external_dynamics_subscore,92.4
Ukraine-2025-11-10-escalation-peak_subscore,Ukraine,2025-11-10,escalation,all,peak_subscore,100.0
Ukraine-2025-11-10-escalation-intensity_subscore,Ukraine,2025-11-10,escalation,all,intensity_subscore,82.28333333333333
Ukraine-2025-11-10-tension-protest_subscore,Ukraine,2025-11-10,tension,na,protest_subscore,77.2
Ukraine-2025-11-10-tension-crisis_subscore,Ukraine,2025-11-10,tension,na,crisis_subscore,85.7
Ukraine-2025-11-10-tension-negativity_subscore,Ukraine,2025-11-10,tension,na,negativity_subscore,83.1
Ukraine-2025-11-11-escalation-internal_dynamics_subscore,Ukraine,2025-11-11,escalation,internal,internal_dynamics_subscore,73.16666666666666
Ukraine-2025-11-11-escalation-external_dynamics_subscore,Ukraine,2025-11-11,escalation,external,external_dynamics_subscore,89.33333333333333
Ukraine-2025-11-11-escalation-peak_subscore,Ukraine,2025-11-11,escalation,all,peak_subscore,89.7
Ukraine-2025-11-11-escalation-intensity_subscore,Ukraine,2025-11-11,escalation,all,intensity_subscore,81.25
Ukraine-2025-11-11-tension-protest_subscore,Ukraine,2025-11-11,tension,na,protest_subscore,76.1
Ukraine-2025-11-11-tension-crisis_subscore,Ukraine,2025-11-11,tension,na,crisis_subscore,84.8
Ukraine-2025-11-11-tension-negativity_subscore,Ukraine,2025-11-11,tension,na,negativity_subscore,82.7
Ukraine-2025-11-12-escalation-internal_dynamics_subscore,Ukraine,2025-11-12,escalation,internal,internal_dynamics_subscore,71.80000000000001
Ukraine-2025-11-12-escalation-external_dynamics_subscore,Ukraine,2025-11-12,escalation,external,external_dynamics_subscore,91.86666666666666
Ukraine-2025-11-12-escalation-peak_subscore,Ukraine,2025-11-12,escalation,all,peak_subscore,93.3
Ukraine-2025-11-12-escalation-intensity_subscore,Ukraine,2025-11-12,escalation,all,intensity_subscore,81.83333333333334
Ukraine-2025-11-12-tension-protest_subscore,Ukraine,2025-11-12,tension,na,protest_subscore,80.1
Ukraine-2025-11-12-tension-crisis_subscore,Ukraine,2025-11-12,tension,na,crisis_subscore,90.7
Ukraine-2025-11-12-tension-negativity_subscore,Ukraine,2025-11-12,tension,na,negativity_subscore,83.5
Ukraine-2025-11-13-escalation-internal_dynamics_subscore,Ukraine,2025-11-13,escalation,internal,internal_dynamics_subscore,76.03333333333333
Ukraine-2025-11-13-escalation-external_dynamics_subscore,Ukraine,2025-11-13,escalation,external,external_dynamics_subscore,92.5
Ukraine-2025-11-13-escalation-peak_subscore,Ukraine,2025-11-13,escalation,all,peak_subscore,94.6
Ukraine-2025-11-13-escalation-intensity_subscore,Ukraine,2025-11-13,escalation,all,intensity_subscore,84.26666666666667
Ukraine-2025-11-13-tension-protest_subscore,Ukraine,2025-11-13,tension,na,protest_subscore,81.3
Ukraine-2025-11-13-tension-crisis_subscore,Ukraine,2025-11-13,tension,na,crisis_subscore,90.0
Ukraine-2025-11-13-tension-negativity_subscore,Ukraine,2025-11-13,tension,na,negativity_subscore,84.6
Ukraine-2025-11-14-escalation-internal_dynamics_subscore,Ukraine,2025-11-14,escalation,internal,internal_dynamics_subscore,73.6
Ukraine-2025-11-14-escalation-external_dynamics_subscore,Ukraine,2025-11-14,escalation,external,external_dynamics_subscore,92.10000000000001
Ukraine-2025-11-14-escalation-peak_subscore,Ukraine,2025-11-14,escalation,all,peak_subscore,93.7
Ukraine-2025-11-14-escalation-intensity_subscore,Ukraine,2025-11-14,escalation,all,intensity_subscore,82.85
Ukraine-2025-11-14-tension-protest_subscore,Ukraine,2025-11-14,tension,na,protest_subscore,79.9
Ukraine-2025-11-14-tension-crisis_subscore,Ukraine,2025-11-14,tension,na,crisis_subscore,86.6
Ukraine-2025-11-14-tension-negativity_subscore,Ukraine,2025-11-14,tension,na,negativity_subscore,80.8
Ukraine-2025-11-15-escalation-internal_dynamics_subscore,Ukraine,2025-11-15,escalation,internal,internal_dynamics_subscore,71.96666666666667
Ukraine-2025-11-15-escalation-external_dynamics_subscore,Ukraine,2025-11-15,escalation,external,external_dynamics_subscore,90.13333333333334
Ukraine-2025-11-15-escalation-peak_subscore,Ukraine,2025-11-15,escalation,all,peak_subscore,91.6
Ukraine-2025-11-15-escalation-intensity_subscore,Ukraine,2025-11-15,escalation,all,intensity_subscore,81.05000000000001
Ukraine-2025-11-15-tension-protest_subscore,Ukraine,2025-11-15,tension,na,protest_subscore,76.9
Ukraine-2025-11-15-tension-crisis_subscore,Ukraine,2025-11-15,tension,na,crisis_subscore,86.8
Ukraine-2025-11-15-tension-negativity_subscore,Ukraine,2025-11-15,tension,na,negativity_subscore,81.5
Ukraine-2025-11-16-escalation-internal_dynamics_subscore,Ukraine,2025-11-16,escalation,internal,internal_dynamics_subscore,68.96666666666667
Ukraine-2025-11-16-escalation-external_dynamics_subscore,Ukraine,2025-11-16,escalation,external,external_dynamics_subscore,88.63333333333334
Ukraine-2025-11-16-escalation-peak_subscore,Ukraine,2025-11-16,escalation,all,peak_subscore,91.4
Ukraine-2025-11-16-escalation-intensity_subscore,Ukraine,2025-11-16,escalation,all,intensity_subscore,78.80000000000001
Ukraine-2025-11-16-tension-protest_subscore,Ukraine,2025-11-16,tension,na,protest_subscore,77.5
Ukraine-2025-11-16-tension-crisis_subscore,Ukraine,2025-11-16,tension,na,crisis_subscore,83.8
Ukraine-2025-11-16-tension-negativity_subscore,Ukraine,2025-11-16,tension,na,negativity_subscore,79.7
Ukraine-2025-11-17-escalation-internal_dynamics_subscore,Ukraine,2025-11-17,escalation,internal,internal_dynamics_subscore,71.43333333333334
Ukraine-2025-11-17-escalation-external_dynamics_subscore,Ukraine,2025-11-17,escalation,external,external_dynamics_subscore,89.7
Ukraine-2025-11-17-escalation-peak_subscore,Ukraine,2025-11-17,escalation,all,peak_subscore,92.0
Ukraine-2025-11-17-escalation-intensity_subscore,Ukraine,2025-11-17,escalation,all,intensity_subscore,80.56666666666666
Ukraine-2025-11-17-tension-protest_subscore,Ukraine,2025-11-17,tension,na,protest_subscore,74.1
Ukraine-2025-11-17-tension-crisis_subscore,Ukraine,2025-11-17,tension,na,crisis_subscore,85.6
Ukraine-2025-11-17-tension-negativity_subscore,Ukraine,2025-11-17,tension,na,negativity_subscore,82.6
Ukraine-2025-11-18-escalation-internal_dynamics_subscore,Ukraine,2025-11-18,escalation,internal,internal_dynamics_subscore,71.26666666666667
Ukraine-2025-11-18-escalation-external_dynamics_subscore,Ukraine,2025-11-18,escalation,external,external_dynamics_subscore,92.13333333333333
Ukraine-2025-11-18-escalation-peak_subscore,Ukraine,2025-11-18,escalation,all,peak_subscore,92.8
Ukraine-2025-11-18-escalation-intensity_subscore,Ukraine,2025-11-18,escalation,all,intensity_subscore,81.69999999999999
Ukraine-2025-11-18-tension-protest_subscore,Ukraine,2025-11-18,tension,na,protest_subscore,79.1
Ukraine-2025-11-18-tension-crisis_subscore,Ukraine,2025-11-18,tension,na,crisis_subscore,88.3
Ukraine-2025-11-18-tension-negativity_subscore,Ukraine,2025-11-18,tension,na,negativity_subscore,83.2
Ukraine-2025-11-19-escalation-internal_dynamics_subscore,Ukraine,2025-11-19,escalation,internal,internal_dynamics_subscore,72.8
Ukraine-2025-11-19-escalation-external_dynamics_subscore,Ukraine,2025-11-19,escalation,external,external_dynamics_subscore,90.23333333333333
Ukraine-2025-11-19-escalation-peak_subscore,Ukraine,2025-11-19,escalation,all,peak_subscore,92.9
Ukraine-2025-11-19-escalation-intensity_subscore,Ukraine,2025-11-19,escalation,all,intensity_subscore,81.51666666666667
Ukraine-2025-11-19-tension-protest_subscore,Ukraine,2025-11-19,tension,na,protest_subscore,80.9
Ukraine-2025-11-19-tension-crisis_subscore,Ukraine,2025-11-19,tension,na,crisis_subscore,85.2
Ukraine-2025-11-19-tension-negativity_subscore,Ukraine,2025-11-19,tension,na,negativity_subscore,82.9
Ukraine-2025-11-20-escalation-internal_dynamics_subscore,Ukraine,2025-11-20,escalation,internal,internal_dynamics_subscore,74.83333333333333
Ukraine-2025-11-20-escalation-external_dynamics_subscore,Ukraine,2025-11-20,escalation,external,external_dynamics_subscore,90.2
Ukraine-2025-11-20-escalation-peak_subscore,Ukraine,2025-11-20,escalation,all,peak_subscore,92.4
Ukraine-2025-11-20-escalation-intensity_subscore,Ukraine,2025-11-20,escalation,all,intensity_subscore,82.51666666666667
Ukraine-2025-11-20-tension-protest_subscore,Ukraine,2025-11-20,tension,na,protest_subscore,78.0
Ukraine-2025-11-20-tension-crisis_subscore,Ukraine,2025-11-20,tension,na,crisis_subscore,87.7
Ukraine-2025-11-20-tension-negativity_subscore,Ukraine,2025-11-20,tension,na,negativity_subscore,83.9
Ukraine-2025-11-21-escalation-internal_dynamics_subscore,Ukraine,2025-11-21,escalation,internal,internal_dynamics_subscore,73.26666666666667
Ukraine-2025-11-21-escalation-external_dynamics_subscore,Ukraine,2025-11-21,escalation,external,external_dynamics_subscore,91.16666666666667
Ukraine-2025-11-21-escalation-peak_subscore,Ukraine,2025-11-21,escalation,all,peak_subscore,92.6
Ukraine-2025-11-21-escalation-intensity_subscore,Ukraine,2025-11-21,escalation,all,intensity_subscore,82.21666666666667
Ukraine-2025-11-21-tension-protest_subscore,Ukraine,2025-11-21,tension,na,protest_subscore,79.7
Ukraine-2025-11-21-tension-crisis_subscore,Ukraine,2025-11-21,tension,na,crisis_subscore,86.6
Ukraine-2025-11-21-tension-negativity_subscore,Ukraine,2025-11-21,tension,na,negativity_subscore,80.3
Ukraine-2025-11-22-escalation-internal_dynamics_subscore,Ukraine,2025-11-22,escalation,internal,internal_dynamics_subscore,70.56666666666666
Ukraine-2025-11-22-escalation-external_dynamics_subscore,Ukraine,2025-11-22,escalation,external,external_dynamics_subscore,91.06666666666666
Ukraine-2025-11-22-escalation-peak_subscore,Ukraine,2025-11-22,escalation,all,peak_subscore,92.7
Ukraine-2025-11-22-escalation-intensity_subscore,Ukraine,2025-11-22,escalation,all,intensity_subscore,80.81666666666666
Ukraine-2025-11-22-tension-protest_subscore,Ukraine,2025-11-22,tension,na,protest_subscore,74.3
Ukraine-2025-11-22-tension-crisis_subscore,Ukraine,2025-11-22,tension,na,crisis_subscore,85.2
Ukraine-2025-11-22-tension-negativity_subscore,Ukraine,2025-11-22,tension,na,negativity_subscore,80.5
Ukraine-2025-11-23-escalation-internal_dynamics_subscore,Ukraine,2025-11-23,escalation,internal,internal_dynamics_subscore,68.1
Ukraine-2025-11-23-escalation-external_dynamics_subscore,Ukraine,2025-11-23,escalation,external,external_dynamics_subscore,87.5
Ukraine-2025-11-23-escalation-peak_subscore,Ukraine,2025-11-23,escalation,all,peak_subscore,88.9
Ukraine-2025-11-23-escalation-intensity_subscore,Ukraine,2025-11-23,escalation,all,intensity_subscore,77.8
Ukraine-2025-11-23-tension-protest_subscore,Ukraine,2025-11-23,tension,na,protest_subscore,76.8
Ukraine-2025-11-23-tension-crisis_subscore,Ukraine,2025-11-23,tension,na,crisis_subscore,84.9
Ukraine-2025-11-23-tension-negativity_subscore,Ukraine,2025-11-23,tension,na,negativity_subscore,77.0
Ukraine-2025-11-24-escalation-internal_dynamics_subscore,Ukraine,2025-11-24,escalation,internal,internal_dynamics_subscore,70.3
Ukraine-2025-11-24-escalation-external_dynamics_subscore,Ukraine,2025-11-24,escalation,external,external_dynamics_subscore,88.23333333333333
Ukraine-2025-11-24-escalation-peak_subscore,Ukraine,2025-11-24,escalation,all,peak_subscore,89.8
Ukraine-2025-11-24-escalation-intensity_subscore,Ukraine,2025-11-24,escalation,all,intensity_subscore,79.26666666666667
Ukraine-2025-11-24-tension-protest_subscore,Ukraine,2025-11-24,tension,na,protest_subscore,75.6
Ukraine-2025-11-24-tension-crisis_subscore,Ukraine,2025-11-24,tension,na,crisis_subscore,85.7
Ukraine-2025-11-24-tension-negativity_subscore,Ukraine,2025-11-24,tension,na,negativity_subscore,79.1
Ukraine-2025-11-25-escalation-internal_dynamics_subscore,Ukraine,2025-11-25,escalation,internal,internal_dynamics_subscore,70.60000000000001
Ukraine-2025-11-25-escalation-external_dynamics_subscore,Ukraine,2025-11-25,escalation,external,external_dynamics_subscore,88.16666666666667
Ukraine-2025-11-25-escalation-peak_subscore,Ukraine,2025-11-25,escalation,all,peak_subscore,88.9
Ukraine-2025-11-25-escalation-intensity_subscore,Ukraine,2025-11-25,escalation,all,intensity_subscore,79.38333333333334
Ukraine-2025-11-25-tension-protest_subscore,Ukraine,2025-11-25,tension,na,protest_subscore,78.3
Ukraine-2025-11-25-tension-crisis_subscore,Ukraine,2025-11-25,tension,na,crisis_subscore,87.3
Ukraine-2025-11-25-tension-negativity_subscore,Ukraine,2025-11-25,tension,na,negativity_subscore,82.9
Ukraine-2025-11-26-escalation-internal_dynamics_subscore,Ukraine,2025-11-26,escalation,internal,internal_dynamics_subscore,70.96666666666667
Ukraine-2025-11-26-escalation-external_dynamics_subscore,Ukraine,2025-11-26,escalation,external,external_dynamics_subscore,89.1
Ukraine-2025-11-26-escalation-peak_subscore,Ukraine,2025-11-26,escalation,all,peak_subscore,89.8
Ukraine-2025-11-26-escalation-intensity_subscore,Ukraine,2025-11-26,escalation,all,intensity_subscore,80.03333333333333
Ukraine-2025-11-26-tension-protest_subscore,Ukraine,2025-11-26,tension,na,protest_subscore,76.7
Ukraine-2025-11-26-tension-crisis_subscore,Ukraine,2025-11-26,tension,na,crisis_subscore,85.2
Ukraine-2025-11-26-tension-negativity_subscore,Ukraine,2025-11-26,tension,na,negativity_subscore,84.5
Ukraine-2025-11-27-escalation-internal_dynamics_subscore,Ukraine,2025-11-27,escalation,internal,internal_dynamics_subscore,72.26666666666667
Ukraine-2025-11-27-escalation-external_dynamics_subscore,Ukraine,2025-11-27,escalation,external,external_dynamics_subscore,91.39999999999999
Ukraine-2025-11-27-escalation-peak_subscore,Ukraine,2025-11-27,escalation,all,peak_subscore,92.0
Ukraine-2025-11-27-escalation-intensity_subscore,Ukraine,2025-11-27,escalation,all,intensity_subscore,81.83333333333333
Ukraine-2025-11-27-tension-protest_subscore,Ukraine,2025-11-27,tension,na,protest_subscore,76.7
Ukraine-2025-11-27-tension-crisis_subscore,Ukraine,2025-11-27,tension,na,crisis_subscore,86.8
Ukraine-2025-11-27-tension-negativity_subscore,Ukraine,2025-11-27,tension,na,negativity_subscore,83.6
Ukraine-2025-11-28-escalation-internal_dynamics_subscore,Ukraine,2025-11-28,escalation,internal,internal_dynamics_subscore,71.13333333333333
Ukraine-2025-11-28-escalation-external_dynamics_subscore,Ukraine,2025-11-28,escalation,external,external_dynamics_subscore,89.76666666666667
Ukraine-2025-11-28-escalation-peak_subscore,Ukraine,2025-11-28,escalation,all,peak_subscore,90.8
Ukraine-2025-11-28-escalation-intensity_subscore,Ukraine,2025-11-28,escalation,all,intensity_subscore,80.44999999999999
Ukraine-2025-11-28-tension-protest_subscore,Ukraine,2025-11-28,tension,na,protest_subscore,75.4
Ukraine-2025-11-28-tension-crisis_subscore,Ukraine,2025-11-28,tension,na,crisis_subscore,85.9
Ukraine-2025-11-28-tension-negativity_subscore,Ukraine,2025-11-28,tension,na,negativity_subscore,81.4
Ukraine-2025-11-29-escalation-internal_dynamics_subscore,Ukraine,2025-11-29,escalation,internal,internal_dynamics_subscore,70.06666666666666
Ukraine-2025-11-29-escalation-external_dynamics_subscore,Ukraine,2025-11-29,escalation,external,external_dynamics_subscore,87.8
Ukraine-2025-11-29-escalation-peak_subscore,Ukraine,2025-11-29,escalation,all,peak_subscore,88.2
Ukraine-2025-11-29-escalation-intensity_subscore,Ukraine,2025-11-29,escalation,all,intensity_subscore,78.93333333333334
Ukraine-2025-11-29-tension-protest_subscore,Ukraine,2025-11-29,tension,na,protest_subscore,75.7
Ukraine-2025-11-29-tension-crisis_subscore,Ukraine,2025-11-29,tension,na,crisis_subscore,81.5
Ukraine-2025-11-29-tension-negativity_subscore,Ukraine,2025-11-29,tension,na,negativity_subscore,76.8
Ukraine-2025-11-30-escalation-internal_dynamics_subscore,Ukraine,2025-11-30,escalation,internal,internal_dynamics_subscore,67.43333333333334
Ukraine-2025-11-30-escalation-external_dynamics_subscore,Ukraine,2025-11-30,escalation,external,external_dynamics_subscore,88.66666666666667
Ukraine-2025-11-30-escalation-peak_subscore,Ukraine,2025-11-30,escalation,all,peak_subscore,92.3
Ukraine-2025-11-30-escalation-intensity_subscore,Ukraine,2025-11-30,escalation,all,intensity_subscore,78.05000000000001
Ukraine-2025-11-30-tension-protest_subscore,Ukraine,2025-11-30,tension,na,protest_subscore,73.4
Ukraine-2025-11-30-tension-crisis_subscore,Ukraine,2025-11-30,tension,na,crisis_subscore,81.8
Ukraine-2025-11-30-tension-negativity_subscore,Ukraine,2025-11-30,tension,na,negativity_subscore,76.7
Ukraine-2025-12-01-escalation-internal_dynamics_subscore,Ukraine,2025-12-01,escalation,internal,internal_dynamics_subscore,67.53333333333333
Ukraine-2025-12-01-escalation-external_dynamics_subscore,Ukraine,2025-12-01,escalation,external,external_dynamics_subscore,87.5
Ukraine-2025-12-01-escalation-peak_subscore,Ukraine,2025-12-01,escalation,all,peak_subscore,90.0
Ukraine-2025-12-01-escalation-intensity_subscore,Ukraine,2025-12-01,escalation,all,intensity_subscore,77.51666666666667
Ukraine-2025-12-01-tension-protest_subscore,Ukraine,2025-12-01,tension,na,protest_subscore,72.3
Ukraine-2025-12-01-tension-crisis_subscore,Ukraine,2025-12-01,tension,na,crisis_subscore,81.2
Ukraine-2025-12-01-tension-negativity_subscore,Ukraine,2025-12-01,tension,na,negativity_subscore,76.3
Ukraine-2025-12-02-escalation-internal_dynamics_subscore,Ukraine,2025-12-02,escalation,internal,internal_dynamics_subscore,69.83333333333333
Ukraine-2025-12-02-escalation-external_dynamics_subscore,Ukraine,2025-12-02,escalation,external,external_dynamics_subscore,89.96666666666667
Ukraine-2025-12-02-escalation-peak_subscore,Ukraine,2025-12-02,escalation,all,peak_subscore,92.3
Ukraine-2025-12-02-escalation-intensity_subscore,Ukraine,2025-12-02,escalation,all,intensity_subscore,79.9
Ukraine-2025-12-02-tension-protest_subscore,Ukraine,2025-12-02,tension,na,protest_subscore,75.5
Ukraine-2025-12-02-tension-crisis_subscore,Ukraine,2025-12-02,tension,na,crisis_subscore,83.6
Ukraine-2025-12-02-tension-negativity_subscore,Ukraine,2025-12-02,tension,na,negativity_subscore,77.0
Ukraine-2025-12-03-escalation-internal_dynamics_subscore,Ukraine,2025-12-03,escalation,internal,internal_dynamics_subscore,71.2
Ukraine-2025-12-03-escalation-external_dynamics_subscore,Ukraine,2025-12-03,escalation,external,external_dynamics_subscore,89.53333333333333
Ukraine-2025-12-03-escalation-peak_subscore,Ukraine,2025-12-03,escalation,all,peak_subscore,90.4
Ukraine-2025-12-03-escalation-intensity_subscore,Ukraine,2025-12-03,escalation,all,intensity_subscore,80.36666666666667
Ukraine-2025-12-03-tension-protest_subscore,Ukraine,2025-12-03,tension,na,protest_subscore,78.4
Ukraine-2025-12-03-tension-crisis_subscore,Ukraine,2025-12-03,tension,na,crisis_subscore,82.5
Ukraine-2025-12-03-tension-negativity_subscore,Ukraine,2025-12-03,tension,na,negativity_subscore,81.4
Ukraine-2025-12-04-escalation-internal_dynamics_subscore,Ukraine,2025-12-04,escalation,internal,internal_dynamics_subscore,71.0
Ukraine-2025-12-04-escalation-external_dynamics_subscore,Ukraine,2025-12-04,escalation,external,external_dynamics_subscore,89.0
Ukraine-2025-12-04-escalation-peak_subscore,Ukraine,2025-12-04,escalation,all,peak_subscore,93.1
Ukraine-2025-12-04-escalation-intensity_subscore,Ukraine,2025-12-04,escalation,all,intensity_subscore,80.0
Ukraine-2025-12-04-tension-protest_subscore,Ukraine,2025-12-04,tension,na,protest_subscore,74.3
Ukraine-2025-12-04-tension-crisis_subscore,Ukraine,2025-12-04,tension,na,crisis_subscore,83.7
Ukraine-2025-12-04-tension-negativity_subscore,Ukraine,2025-12-04,tension,na,negativity_subscore,82.8
Ukraine-2025-12-05-escalation-internal_dynamics_subscore,Ukraine,2025-12-05,escalation,internal,internal_dynamics_subscore,69.56666666666666
Ukraine-2025-12-05-escalation-external_dynamics_subscore,Ukraine,2025-12-05,escalation,external,external_dynamics_subscore,89.93333333333334
Ukraine-2025-12-05-escalation-peak_subscore,Ukraine,2025-12-05,escalation,all,peak_subscore,91.8
Ukraine-2025-12-05-escalation-intensity_subscore,Ukraine,2025-12-05,escalation,all,intensity_subscore,79.75
Ukraine-2025-12-05-tension-protest_subscore,Ukraine,2025-12-05,tension,na,protest_subscore,77.0
Ukraine-2025-12-05-tension-crisis_subscore,Ukraine,2025-12-05,tension,na,crisis_subscore,85.8
Ukraine-2025-12-05-tension-negativity_subscore,Ukraine,2025-12-05,tension,na,negativity_subscore,81.5
Ukraine-2025-12-06-escalation-internal_dynamics_subscore,Ukraine,2025-12-06,escalation,internal,internal_dynamics_subscore,68.5
Ukraine-2025-12-06-escalation-external_dynamics_subscore,Ukraine,2025-12-06,escalation,external,external_dynamics_subscore,89.13333333333334
Ukraine-2025-12-06-escalation-peak_subscore,Ukraine,2025-12-06,escalation,all,peak_subscore,90.9
Ukraine-2025-12-06-escalation-intensity_subscore,Ukraine,2025-12-06,escalation,all,intensity_subscore,78.81666666666666
Ukraine-2025-12-06-tension-protest_subscore,Ukraine,2025-12-06,tension,na,protest_subscore,72.9
Ukraine-2025-12-06-tension-crisis_subscore,Ukraine,2025-12-06,tension,na,crisis_subscore,82.9
Ukraine-2025-12-06-tension-negativity_subscore,Ukraine,2025-12-06,tension,na,negativity_subscore,79.7
Ukraine-2025-12-07-escalation-internal_dynamics_subscore,Ukraine,2025-12-07,escalation,internal,internal_dynamics_subscore,65.96666666666667
Ukraine-2025-12-07-escalation-external_dynamics_subscore,Ukraine,2025-12-07,escalation,external,external_dynamics_subscore,88.23333333333333
Ukraine-2025-12-07-escalation-peak_subscore,Ukraine,2025-12-07,escalation,all,peak_subscore,90.6
Ukraine-2025-12-07-escalation-intensity_subscore,Ukraine,2025-12-07,escalation,all,intensity_subscore,77.1
Ukraine-2025-12-07-tension-protest_subscore,Ukraine,2025-12-07,tension,na,protest_subscore,72.3
Ukraine-2025-12-07-tension-crisis_subscore,Ukraine,2025-12-07,tension,na,crisis_subscore,78.2
Ukraine-2025-12-07-tension-negativity_subscore,Ukraine,2025-12-07,tension,na,negativity_subscore,74.2
Ukraine-2025-12-08-escalation-internal_dynamics_subscore,Ukraine,2025-12-08,escalation,internal,internal_dynamics_subscore,66.13333333333333
Ukraine-2025-12-08-escalation-external_dynamics_subscore,Ukraine,2025-12-08,escalation,external,external_dynamics_subscore,88.56666666666666
Ukraine-2025-12-08-escalation-peak_subscore,Ukraine,2025-12-08,escalation,all,peak_subscore,90.7
Ukraine-2025-12-08-escalation-intensity_subscore,Ukraine,2025-12-08,escalation,all,intensity_subscore,77.35
Ukraine-2025-12-08-tension-protest_subscore,Ukraine,2025-12-08,tension,na,protest_subscore,71.1
Ukraine-2025-12-08-tension-crisis_subscore,Ukraine,2025-12-08,tension,na,crisis_subscore,77.9
Ukraine-2025-12-08-tension-negativity_subscore,Ukraine,2025-12-08,tension,na,negativity_subscore,75.5
Ukraine-2025-12-09-escalation-internal_dynamics_subscore,Ukraine,2025-12-09,escalation,internal,internal_dynamics_subscore,66.86666666666667
Ukraine-2025-12-09-escalation-external_dynamics_subscore,Ukraine,2025-12-09,escalation,external,external_dynamics_subscore,89.46666666666667
Ukraine-2025-12-09-escalation-peak_subscore,Ukraine,2025-12-09,escalation,all,peak_subscore,91.5
Ukraine-2025-12-09-escalation-intensity_subscore,Ukraine,2025-12-09,escalation,all,intensity_subscore,78.16666666666667
