feature_id,country,date,cluster,subcluster,feature_name,feature_value
Russia-2026-03-11-internal-domestic_attack_signal,Russia,2026-03-11,escalation,internal,domestic_attack_signal,65.5
Russia-2026-03-11-external-war_activity_signal,Russia,2026-03-11,escalation,external,war_activity_signal,89.2
Russia-2026-03-11-external-external_attack_signal,Russia,2026-03-11,escalation,external,external_attack_signal,84.6
Russia-2026-03-11-external-regional_spillover_signal,Russia,2026-03-11,escalation,external,regional_spillover_signal,88.5
Russia-2026-03-12-internal-internal_violence_signal,Russia,2026-03-12,escalation,internal,internal_violence_signal,82.4
Russia-2026-03-12-internal-repression_signal,Russia,2026-03-12,escalation,internal,repression_signal,68.8
Russia-2026-03-12-internal-domestic_attack_signal,Russia,2026-03-12,escalation,internal,domestic_attack_signal,62.5
Russia-2026-03-12-external-war_activity_signal,Russia,2026-03-12,escalation,external,war_activity_signal,86.6
Russia-2026-03-12-external-external_attack_signal,Russia,2026-03-12,escalation,external,external_attack_signal,86.6
Russia-2026-03-12-external-regional_spillover_signal,Russia,2026-03-12,escalation,external,regional_spillover_signal,83.8
Russia-2026-03-13-internal-internal_violence_signal,Russia,2026-03-13,escalation,internal,internal_violence_signal,80.7
Russia-2026-03-13-internal-repression_signal,Russia,2026-03-13,escalation,internal,repression_signal,67.0
Russia-2026-03-13-internal-domestic_attack_signal,Russia,2026-03-13,escalation,internal,domestic_attack_signal,61.1
Russia-2026-03-13-external-war_activity_signal,Russia,2026-03-13,escalation,external,war_activity_signal,88.4
Russia-2026-03-13-external-external_attack_signal,Russia,2026-03-13,escalation,external,external_attack_signal,88.0
Russia-2026-03-13-external-regional_spillover_signal,Russia,2026-03-13,escalation,external,regional_spillover_signal,82.7
Russia-2026-03-14-internal-internal_violence_signal,Russia,2026-03-14,escalation,internal,internal_violence_signal,74.3
Russia-2026-03-14-internal-repression_signal,Russia,2026-03-14,escalation,internal,repression_signal,68.9
Russia-2026-03-14-internal-domestic_attack_signal,Russia,2026-03-14,escalation,internal,domestic_attack_signal,62.3
Russia-2026-03-14-external-war_activity_signal,Russia,2026-03-14,escalation,external,war_activity_signal,83.3
Russia-2026-03-14-external-external_attack_signal,Russia,2026-03-14,escalation,external,external_attack_signal,86.6
Russia-2026-03-14-external-regional_spillover_signal,Russia,2026-03-14,escalation,external,regional_spillover_signal,85.5
Russia-2026-03-15-internal-internal_violence_signal,Russia,2026-03-15,escalation,internal,internal_violence_signal,75.7
Russia-2026-03-15-internal-repression_signal,Russia,2026-03-15,escalation,internal,repression_signal,66.7
Russia-2026-03-15-internal-domestic_attack_signal,Russia,2026-03-15,escalation,internal,domestic_attack_signal,61.8
Russia-2026-03-15-external-war_activity_signal,Russia,2026-03-15,escalation,external,war_activity_signal,87.2
Russia-2026-03-15-external-external_attack_signal,Russia,2026-03-15,escalation,external,external_attack_signal,85.8
Russia-2026-03-15-external-regional_spillover_signal,Russia,2026-03-15,escalation,external,regional_spillover_signal,84.3
Russia-2026-03-16-internal-internal_violence_signal,Russia,2026-03-16,escalation,internal,internal_violence_signal,75.6
Russia-2026-03-16-internal-repression_signal,Russia,2026-03-16,escalation,internal,repression_signal,67.6
Russia-2026-03-16-internal-domestic_attack_signal,Russia,2026-03-16,escalation,internal,domestic_attack_signal,61.5
Russia-2026-03-16-external-war_activity_signal,Russia,2026-03-16,escalation,external,war_activity_signal,85.8
Russia-2026-03-16-external-external_attack_signal,Russia,2026-03-16,escalation,external,external_attack_signal,84.3
Russia-2026-03-16-external-regional_spillover_signal,Russia,2026-03-16,escalation,external,regional_spillover_signal,83.0
Russia-2026-03-17-internal-internal_violence_signal,Russia,2026-03-17,escalation,internal,internal_violence_signal,75.0
Russia-2026-03-17-internal-repression_signal,Russia,2026-03-17,escalation,internal,repression_signal,64.3
Russia-2026-03-17-internal-domestic_attack_signal,Russia,2026-03-17,escalation,internal,domestic_attack_signal,62.0
Russia-2026-03-17-external-war_activity_signal,Russia,2026-03-17,escalation,external,war_activity_signal,82.9
Russia-2026-03-17-external-external_attack_signal,Russia,2026-03-17,escalation,external,external_attack_signal,83.7
Russia-2026-03-17-external-regional_spillover_signal,Russia,2026-03-17,escalation,external,regional_spillover_signal,81.3
Russia-2026-03-18-internal-internal_violence_signal,Russia,2026-03-18,escalation,internal,internal_violence_signal,73.9
Russia-2026-03-18-internal-repression_signal,Russia,2026-03-18,escalation,internal,repression_signal,64.1
Russia-2026-03-18-internal-domestic_attack_signal,Russia,2026-03-18,escalation,internal,domestic_attack_signal,58.1
Russia-2026-03-18-external-war_activity_signal,Russia,2026-03-18,escalation,external,war_activity_signal,82.6
Russia-2026-03-18-external-external_attack_signal,Russia,2026-03-18,escalation,external,external_attack_signal,87.4
Russia-2026-03-18-external-regional_spillover_signal,Russia,2026-03-18,escalation,external,regional_spillover_signal,82.4
Russia-2026-03-19-internal-internal_violence_signal,Russia,2026-03-19,escalation,internal,internal_violence_signal,77.4
Russia-2026-03-19-internal-repression_signal,Russia,2026-03-19,escalation,internal,repression_signal,65.9
Russia-2026-03-19-internal-domestic_attack_signal,Russia,2026-03-19,escalation,internal,domestic_attack_signal,60.4
Russia-2026-03-19-external-war_activity_signal,Russia,2026-03-19,escalation,external,war_activity_signal,84.6
Russia-2026-03-19-external-external_attack_signal,Russia,2026-03-19,escalation,external,external_attack_signal,86.0
Russia-2026-03-19-external-regional_spillover_signal,Russia,2026-03-19,escalation,external,regional_spillover_signal,82.5
Russia-2026-03-20-internal-internal_violence_signal,Russia,2026-03-20,escalation,internal,internal_violence_signal,73.8
Russia-2026-03-20-internal-repression_signal,Russia,2026-03-20,escalation,internal,repression_signal,63.4
Russia-2026-03-20-internal-domestic_attack_signal,Russia,2026-03-20,escalation,internal,domestic_attack_signal,59.9
Russia-2026-03-20-external-war_activity_signal,Russia,2026-03-20,escalation,external,war_activity_signal,83.4
Russia-2026-03-20-external-external_attack_signal,Russia,2026-03-20,escalation,external,external_attack_signal,85.7
Russia-2026-03-20-external-regional_spillover_signal,Russia,2026-03-20,escalation,external,regional_spillover_signal,84.7
Russia-2026-03-21-internal-internal_violence_signal,Russia,2026-03-21,escalation,internal,internal_violence_signal,72.2
Russia-2026-03-21-internal-repression_signal,Russia,2026-03-21,escalation,internal,repression_signal,65.2
Russia-2026-03-21-internal-domestic_attack_signal,Russia,2026-03-21,escalation,internal,domestic_attack_signal,54.6
Russia-2026-03-21-external-war_activity_signal,Russia,2026-03-21,escalation,external,war_activity_signal,83.9
Russia-2026-03-21-external-external_attack_signal,Russia,2026-03-21,escalation,external,external_attack_signal,82.0
Russia-2026-03-21-external-regional_spillover_signal,Russia,2026-03-21,escalation,external,regional_spillover_signal,79.1
Russia-2026-03-22-internal-internal_violence_signal,Russia,2026-03-22,escalation,internal,internal_violence_signal,69.6
Russia-2026-03-22-internal-repression_signal,Russia,2026-03-22,escalation,internal,repression_signal,61.2
Russia-2026-03-22-internal-domestic_attack_signal,Russia,2026-03-22,escalation,internal,domestic_attack_signal,53.8
Russia-2026-03-22-external-war_activity_signal,Russia,2026-03-22,escalation,external,war_activity_signal,81.2
Russia-2026-03-22-external-external_attack_signal,Russia,2026-03-22,escalation,external,external_attack_signal,83.5
Russia-2026-03-22-external-regional_spillover_signal,Russia,2026-03-22,escalation,external,regional_spillover_signal,81.7
Russia-2026-03-23-internal-internal_violence_signal,Russia,2026-03-23,escalation,internal,internal_violence_signal,72.4
Russia-2026-03-23-internal-repression_signal,Russia,2026-03-23,escalation,internal,repression_signal,62.7
Russia-2026-03-23-internal-domestic_attack_signal,Russia,2026-03-23,escalation,internal,domestic_attack_signal,54.1
Russia-2026-03-23-external-war_activity_signal,Russia,2026-03-23,escalation,external,war_activity_signal,82.7
Russia-2026-03-23-external-external_attack_signal,Russia,2026-03-23,escalation,external,external_attack_signal,85.9
Russia-2026-03-23-external-regional_spillover_signal,Russia,2026-03-23,escalation,external,regional_spillover_signal,78.4
Russia-2026-03-24-internal-internal_violence_signal,Russia,2026-03-24,escalation,internal,internal_violence_signal,73.2
Russia-2026-03-24-internal-repression_signal,Russia,2026-03-24,escalation,internal,repression_signal,60.0
Russia-2026-03-24-internal-domestic_attack_signal,Russia,2026-03-24,escalation,internal,domestic_attack_signal,57.7
Russia-2026-03-24-external-war_activity_signal,Russia,2026-03-24,escalation,external,war_activity_signal,86.4
Russia-2026-03-24-external-external_attack_signal,Russia,2026-03-24,escalation,external,external_attack_signal,82.8
Russia-2026-03-24-external-regional_spillover_signal,Russia,2026-03-24,escalation,external,regional_spillover_signal,82.0
Russia-2026-03-25-internal-internal_violence_signal,Russia,2026-03-25,escalation,internal,internal_violence_signal,69.3
Russia-2026-03-25-internal-repression_signal,Russia,2026-03-25,escalation,internal,repression_signal,63.7
Russia-2026-03-25-internal-domestic_attack_signal,Russia,2026-03-25,escalation,internal,domestic_attack_signal,59.6
Russia-2026-03-25-external-war_activity_signal,Russia,2026-03-25,escalation,external,war_activity_signal,85.1
Russia-2026-03-25-external-external_attack_signal,Russia,2026-03-25,escalation,external,external_attack_signal,82.4
Russia-2026-03-25-external-regional_spillover_signal,Russia,2026-03-25,escalation,external,regional_spillover_signal,82.8
Russia-2026-03-26-internal-internal_violence_signal,Russia,2026-03-26,escalation,internal,internal_violence_signal,71.5
Russia-2026-03-26-internal-repression_signal,Russia,2026-03-26,escalation,internal,repression_signal,62.6
Russia-2026-03-26-internal-domestic_attack_signal,Russia,2026-03-26,escalation,internal,domestic_attack_signal,56.9
Russia-2026-03-26-external-war_activity_signal,Russia,2026-03-26,escalation,external,war_activity_signal,86.3
Russia-2026-03-26-external-external_attack_signal,Russia,2026-03-26,escalation,external,external_attack_signal,86.1
Russia-2026-03-26-external-regional_spillover_signal,Russia,2026-03-26,escalation,external,regional_spillover_signal,83.0
Russia-2026-03-27-internal-internal_violence_signal,Russia,2026-03-27,escalation,internal,internal_violence_signal,68.8
Russia-2026-03-27-internal-repression_signal,Russia,2026-03-27,escalation,internal,repression_signal,62.2
Russia-2026-03-27-internal-domestic_attack_signal,Russia,2026-03-27,escalation,internal,domestic_attack_signal,55.7
Russia-2026-03-27-external-war_activity_signal,Russia,2026-03-27,escalation,external,war_activity_signal,84.9
Russia-2026-03-27-external-external_attack_signal,Russia,2026-03-27,escalation,external,external_attack_signal,81.9
Russia-2026-03-27-external-regional_spillover_signal,Russia,2026-03-27,escalation,external,regional_spillover_signal,82.3
Russia-2026-03-28-internal-internal_violence_signal,Russia,2026-03-28,escalation,internal,internal_violence_signal,68.0
Russia-2026-03-28-internal-repression_signal,Russia,2026-03-28,escalation,internal,repression_signal,59.5
Russia-2026-03-28-internal-domestic_attack_signal,Russia,2026-03-28,escalation,internal,domestic_attack_signal,54.7
Russia-2026-03-28-external-war_activity_signal,Russia,2026-03-28,escalation,external,war_activity_signal,81.4
Russia-2026-03-28-external-external_attack_signal,Russia,2026-03-28,escalation,external,external_attack_signal,83.6
Russia-2026-03-28-external-regional_spillover_signal,Russia,2026-03-28,escalation,external,regional_spillover_signal,78.7
Russia-2026-03-29-internal-internal_violence_signal,Russia,2026-03-29,escalation,internal,internal_violence_signal,64.5
Russia-2026-03-29-internal-repression_signal,Russia,2026-03-29,escalation,internal,repression_signal,57.9
Russia-2026-03-29-internal-domestic_attack_signal,Russia,2026-03-29,escalation,internal,domestic_attack_signal,53.4
Russia-2026-03-29-external-war_activity_signal,Russia,2026-03-29,escalation,external,war_activity_signal,82.9
Russia-2026-03-29-external-external_attack_signal,Russia,2026-03-29,escalation,external,external_attack_signal,84.7
Russia-2026-03-29-external-regional_spillover_signal,Russia,2026-03-29,escalation,external,regional_spillover_signal,77.3
Russia-2026-03-30-internal-internal_violence_signal,Russia,2026-03-30,escalation,internal,internal_violence_signal,65.3
Russia-2026-03-30-internal-repression_signal,Russia,2026-03-30,escalation,internal,repression_signal,56.8
Russia-2026-03-30-internal-domestic_attack_signal,Russia,2026-03-30,escalation,internal,domestic_attack_signal,55.8
Russia-2026-03-30-external-war_activity_signal,Russia,2026-03-30,escalation,external,war_activity_signal,80.2
Russia-2026-03-30-external-external_attack_signal,Russia,2026-03-30,escalation,external,external_attack_signal,83.7
Russia-2026-03-30-external-regional_spillover_signal,Russia,2026-03-30,escalation,external,regional_spillover_signal,76.4
Russia-2026-03-31-internal-internal_violence_signal,Russia,2026-03-31,escalation,internal,internal_violence_signal,66.6
Russia-2026-03-31-internal-repression_signal,Russia,2026-03-31,escalation,internal,repression_signal,61.2
Russia-2026-03-31-internal-domestic_attack_signal,Russia,2026-03-31,escalation,internal,domestic_attack_signal,53.3
Russia-2026-03-31-external-war_activity_signal,Russia,2026-03-31,escalation,external,war_activity_signal,82.3
Russia-2026-03-31-external-external_attack_signal,Russia,2026-03-31,escalation,external,external_attack_signal,81.0
Russia-2026-03-31-external-regional_spillover_signal,Russia,2026-03-31,escalation,external,regional_spillover_signal,79.4
Russia-2026-04-01-internal-internal_violence_signal,Russia,2026-04-01,escalation,internal,internal_violence_signal,70.9
Russia-2026-04-01-internal-repression_signal,Russia,2026-04-01,escalation,internal,repression_signal,62.7
Russia-2026-04-01-internal-domestic_attack_signal,Russia,2026-04-01,escalation,internal,domestic_attack_signal,56.2
Russia-2026-04-01-external-war_activity_signal,Russia,2026-04-01,escalation,external,war_activity_signal,86.1
Russia-2026-04-01-external-external_attack_signal,Russia,2026-04-01,escalation,external,external_attack_signal,82.3
Russia-2026-04-01-external-regional_spillover_signal,Russia,2026-04-01,escalation,external,regional_spillover_signal,80.3
Russia-2026-04-02-internal-internal_violence_signal,Russia,2026-04-02,escalation,internal,internal_violence_signal,70.5
Russia-2026-04-02-internal-repression_signal,Russia,2026-04-02,escalation,internal,repression_signal,62.3
Russia-2026-04-02-internal-domestic_attack_signal,Russia,2026-04-02,escalation,internal,domestic_attack_signal,55.5
Russia-2026-04-02-external-war_activity_signal,Russia,2026-04-02,escalation,external,war_activity_signal,81.8
Russia-2026-04-02-external-external_attack_signal,Russia,2026-04-02,escalation,external,external_attack_signal,86.3
Russia-2026-04-02-external-regional_spillover_signal,Russia,2026-04-02,escalation,external,regional_spillover_signal,78.1
Russia-2026-04-03-internal-internal_violence_signal,Russia,2026-04-03,escalation,internal,internal_violence_signal,68.8
Russia-2026-04-03-internal-repression_signal,Russia,2026-04-03,escalation,internal,repression_signal,59.1
Russia-2026-04-03-internal-domestic_attack_signal,Russia,2026-04-03,escalation,internal,domestic_attack_signal,57.3
Russia-2026-04-03-external-war_activity_signal,Russia,2026-04-03,escalation,external,war_activity_signal,80.4
Russia-2026-04-03-external-external_attack_signal,Russia,2026-04-03,escalation,external,external_attack_signal,84.4
Russia-2026-04-03-external-regional_spillover_signal,Russia,2026-04-03,escalation,external,regional_spillover_signal,79.1
Russia-2026-04-04-internal-internal_violence_signal,Russia,2026-04-04,escalation,internal,internal_violence_signal,67.0
Russia-2026-04-04-internal-repression_signal,Russia,2026-04-04,escalation,internal,repression_signal,61.7
Russia-2026-04-04-internal-domestic_attack_signal,Russia,2026-04-04,escalation,internal,domestic_attack_signal,51.2
Russia-2026-04-04-external-war_activity_signal,Russia,2026-04-04,escalation,external,war_activity_signal,81.3
Russia-2026-04-04-external-external_attack_signal,Russia,2026-04-04,escalation,external,external_attack_signal,84.4
Russia-2026-04-04-external-regional_spillover_signal,Russia,2026-04-04,escalation,external,regional_spillover_signal,79.3
Russia-2026-04-05-internal-internal_violence_signal,Russia,2026-04-05,escalation,internal,internal_violence_signal,65.1
Russia-2026-04-05-internal-repression_signal,Russia,2026-04-05,escalation,internal,repression_signal,57.9
Russia-2026-04-05-internal-domestic_attack_signal,Russia,2026-04-05,escalation,internal,domestic_attack_signal,53.8
Russia-2026-04-05-external-war_activity_signal,Russia,2026-04-05,escalation,external,war_activity_signal,82.3
Russia-2026-04-05-external-external_attack_signal,Russia,2026-04-05,escalation,external,external_attack_signal,83.2
Russia-2026-04-05-external-regional_spillover_signal,Russia,2026-04-05,escalation,external,regional_spillover_signal,79.2
Russia-2026-04-06-internal-internal_violence_signal,Russia,2026-04-06,escalation,internal,internal_violence_signal,64.8
Russia-2026-04-06-internal-repression_signal,Russia,2026-04-06,escalation,internal,repression_signal,58.3
Russia-2026-04-06-internal-domestic_attack_signal,Russia,2026-04-06,escalation,internal,domestic_attack_signal,55.8
Russia-2026-04-06-external-war_activity_signal,Russia,2026-04-06,escalation,external,war_activity_signal,79.5
Russia-2026-04-06-external-external_attack_signal,Russia,2026-04-06,escalation,external,external_attack_signal,82.0
Russia-2026-04-06-external-regional_spillover_signal,Russia,2026-04-06,escalation,external,regional_spillover_signal,77.2
Russia-2026-04-07-internal-internal_violence_signal,Russia,2026-04-07,escalation,internal,internal_violence_signal,69.1
Russia-2026-04-07-internal-repression_signal,Russia,2026-04-07,escalation,internal,repression_signal,57.4
Russia-2026-04-07-internal-domestic_attack_signal,Russia,2026-04-07,escalation,internal,domestic_attack_signal,51.9
Russia-2026-04-07-external-war_activity_signal,Russia,2026-04-07,escalation,external,war_activity_signal,82.0
Russia-2026-04-07-external-external_attack_signal,Russia,2026-04-07,escalation,external,external_attack_signal,81.5
Russia-2026-04-07-external-regional_spillover_signal,Russia,2026-04-07,escalation,external,regional_spillover_signal,77.7
Russia-2026-04-08-internal-internal_violence_signal,Russia,2026-04-08,escalation,internal,internal_violence_signal,67.9
Russia-2026-04-08-internal-repression_signal,Russia,2026-04-08,escalation,internal,repression_signal,63.3
Russia-2026-04-08-internal-domestic_attack_signal,Russia,2026-04-08,escalation,internal,domestic_attack_signal,54.7
Russia-2026-04-08-external-war_activity_signal,Russia,2026-04-08,escalation,external,war_activity_signal,82.9
Russia-2026-04-08-external-external_attack_signal,Russia,2026-04-08,escalation,external,external_attack_signal,85.4
Russia-2026-04-08-external-regional_spillover_signal,Russia,2026-04-08,escalation,external,regional_spillover_signal,80.6
Russia-2026-04-09-internal-internal_violence_signal,Russia,2026-04-09,escalation,internal,internal_violence_signal,68.8
Russia-2026-04-09-internal-repression_signal,Russia,2026-04-09,escalation,internal,repression_signal,62.3
Russia-2026-04-09-internal-domestic_attack_signal,Russia,2026-04-09,escalation,internal,domestic_attack_signal,54.4
Russia-2026-04-09-external-war_activity_signal,Russia,2026-04-09,escalation,external,war_activity_signal,81.4
Russia-2026-04-09-external-external_attack_signal,Russia,2026-04-09,escalation,external,external_attack_signal,84.5
Russia-2026-04-09-external-regional_spillover_signal,Russia,2026-04-09,escalation,external,regional_spillover_signal,79.8
Russia-2026-04-10-internal-internal_violence_signal,Russia,2026-04-10,escalation,internal,internal_violence_signal,70.5
Russia-2026-04-10-internal-repression_signal,Russia,2026-04-10,escalation,internal,repression_signal,61.5
Russia-2026-04-10-internal-domestic_attack_signal,Russia,2026-04-10,escalation,internal,domestic_attack_signal,55.2
Russia-2026-04-10-external-war_activity_signal,Russia,2026-04-10,escalation,external,war_activity_signal,84.4
Russia-2026-04-10-external-external_attack_signal,Russia,2026-04-10,escalation,external,external_attack_signal,85.3
Russia-2026-04-10-external-regional_spillover_signal,Russia,2026-04-10,escalation,external,regional_spillover_signal,78.1
Russia-2026-04-11-internal-internal_violence_signal,Russia,2026-04-11,escalation,internal,internal_violence_signal,65.8
Russia-2026-04-11-internal-repression_signal,Russia,2026-04-11,escalation,internal,repression_signal,58.0
Russia-2026-04-11-internal-domestic_attack_signal,Russia,2026-04-11,escalation,internal,domestic_attack_signal,53.5
Russia-2026-04-11-external-war_activity_signal,Russia,2026-04-11,escalation,external,war_activity_signal,80.8
Russia-2026-04-11-external-external_attack_signal,Russia,2026-04-11,escalation,external,external_attack_signal,82.4
Russia-2026-04-11-external-regional_spillover_signal,Russia,2026-04-11,escalation,external,regional_spillover_signal,79.4
Russia-2026-04-12-internal-internal_violence_signal,Russia,2026-04-12,escalation,internal,internal_violence_signal,66.8
Russia-2026-04-12-internal-repression_signal,Russia,2026-04-12,escalation,internal,repression_signal,60.8
Russia-2026-04-12-internal-domestic_attack_signal,Russia,2026-04-12,escalation,internal,domestic_attack_signal,51.6
Russia-2026-04-12-external-war_activity_signal,Russia,2026-04-12,escalation,external,war_activity_signal,83.4
Russia-2026-04-12-external-external_attack_signal,Russia,2026-04-12,escalation,external,external_attack_signal,80.6
Russia-2026-04-12-external-regional_spillover_signal,Russia,2026-04-12,escalation,external,regional_spillover_signal,80.5
Taiwan-2025-04-22-internal-internal_violence_signal,Taiwan,2025-04-22,escalation,internal,internal_violence_signal,55.0
Taiwan-2025-04-22-internal-repression_signal,Taiwan,2025-04-22,escalation,internal,repression_signal,48.2
Taiwan-2025-04-22-internal-domestic_attack_signal,Taiwan,2025-04-22,escalation,internal,domestic_attack_signal,45.6
Taiwan-2025-04-22-external-war_activity_signal,Taiwan,2025-04-22,escalation,external,war_activity_signal,69.5
Taiwan-2025-04-22-external-external_attack_signal,Taiwan,2025-04-22,escalation,external,external_attack_signal,70.4
Taiwan-2025-04-22-external-regional_spillover_signal,Taiwan,2025-04-22,escalation,external,regional_spillover_signal,68.2
Taiwan-2025-04-23-internal-internal_violence_signal,Taiwan,2025-04-23,escalation,internal,internal_violence_signal,60.9
Taiwan-2025-04-23-internal-repression_signal,Taiwan,2025-04-23,escalation,internal,repression_signal,52.2
Taiwan-2025-04-23-internal-domestic_attack_signal,Taiwan,2025-04-23,escalation,internal,domestic_attack_signal,49.3
Taiwan-2025-04-23-external-war_activity_signal,Taiwan,2025-04-23,escalation,external,war_activity_signal,67.0
Taiwan-2025-04-23-external-external_attack_signal,Taiwan,2025-04-23,escalation,external,external_attack_signal,70.6
Taiwan-2025-04-23-external-regional_spillover_signal,Taiwan,2025-04-23,escalation,external,regional_spillover_signal,67.8
Taiwan-2025-04-24-internal-internal_violence_signal,Taiwan,2025-04-24,escalation,internal,internal_violence_signal,60.7
Taiwan-2025-04-24-internal-repression_signal,Taiwan,2025-04-24,escalation,internal,repression_signal,51.2
Taiwan-2025-04-24-internal-domestic_attack_signal,Taiwan,2025-04-24,escalation,internal,domestic_attack_signal,47.3
Taiwan-2025-04-24-external-war_activity_signal,Taiwan,2025-04-24,escalation,external,war_activity_signal,68.1
Taiwan-2025-04-24-external-external_attack_signal,Taiwan,2025-04-24,escalation,external,external_attack_signal,70.5
Taiwan-2025-04-24-external-regional_spillover_signal,Taiwan,2025-04-24,escalation,external,regional_spillover_signal,66.9
Taiwan-2025-04-25-internal-internal_violence_signal,Taiwan,2025-04-25,escalation,internal,internal_violence_signal,60.3
Taiwan-2025-04-25-internal-repression_signal,Taiwan,2025-04-25,escalation,internal,repression_signal,52.3
Taiwan-2025-04-25-internal-domestic_attack_signal,Taiwan,2025-04-25,escalation,internal,domestic_attack_signal,47.5
Taiwan-2025-04-25-external-war_activity_signal,Taiwan,2025-04-25,escalation,external,war_activity_signal,66.4
Taiwan-2025-04-25-external-external_attack_signal,Taiwan,2025-04-25,escalation,external,external_attack_signal,68.5
Taiwan-2025-04-25-external-regional_spillover_signal,Taiwan,2025-04-25,escalation,external,regional_spillover_signal,65.5
Taiwan-2025-04-26-internal-internal_violence_signal,Taiwan,2025-04-26,escalation,internal,internal_violence_signal,55.5
Taiwan-2025-04-26-internal-repression_signal,Taiwan,2025-04-26,escalation,internal,repression_signal,51.5
Taiwan-2025-04-26-internal-domestic_attack_signal,Taiwan,2025-04-26,escalation,internal,domestic_attack_signal,47.4
Taiwan-2025-04-26-external-war_activity_signal,Taiwan,2025-04-26,escalation,external,war_activity_signal,66.7
Taiwan-2025-04-26-external-external_attack_signal,Taiwan,2025-04-26,escalation,external,external_attack_signal,67.4
Taiwan-2025-04-26-external-regional_spillover_signal,Taiwan,2025-04-26,escalation,external,regional_spillover_signal,68.2
Taiwan-2025-04-27-internal-internal_violence_signal,Taiwan,2025-04-27,escalation,internal,internal_violence_signal,56.9
Taiwan-2025-04-27-internal-repression_signal,Taiwan,2025-04-27,escalation,internal,repression_signal,47.2
Taiwan-2025-04-27-internal-domestic_attack_signal,Taiwan,2025-04-27,escalation,internal,domestic_attack_signal,42.9
Taiwan-2025-04-27-external-war_activity_signal,Taiwan,2025-04-27,escalation,external,war_activity_signal,69.7
Taiwan-2025-04-27-external-external_attack_signal,Taiwan,2025-04-27,escalation,external,external_attack_signal,67.5
Taiwan-2025-04-27-external-regional_spillover_signal,Taiwan,2025-04-27,escalation,external,regional_spillover_signal,64.2
Taiwan-2025-04-28-internal-internal_violence_signal,Taiwan,2025-04-28,escalation,internal,internal_violence_signal,59.1
Taiwan-2025-04-28-internal-repression_signal,Taiwan,2025-04-28,escalation,internal,repression_signal,51.4
Taiwan-2025-04-28-internal-domestic_attack_signal,Taiwan,2025-04-28,escalation,internal,domestic_attack_signal,44.4
Taiwan-2025-04-28-external-war_activity_signal,Taiwan,2025-04-28,escalation,external,war_activity_signal,68.5
Taiwan-2025-04-28-external-external_attack_signal,Taiwan,2025-04-28,escalation,external,external_attack_signal,66.4
Taiwan-2025-04-28-external-regional_spillover_signal,Taiwan,2025-04-28,escalation,external,regional_spillover_signal,65.9
Taiwan-2025-04-29-internal-internal_violence_signal,Taiwan,2025-04-29,escalation,internal,internal_violence_signal,59.1
Taiwan-2025-04-29-internal-repression_signal,Taiwan,2025-04-29,escalation,internal,repression_signal,49.9
Taiwan-2025-04-29-internal-domestic_attack_signal,Taiwan,2025-04-29,escalation,internal,domestic_attack_signal,46.2
Taiwan-2025-04-29-external-war_activity_signal,Taiwan,2025-04-29,escalation,external,war_activity_signal,69.5
Taiwan-2025-04-29-external-external_attack_signal,Taiwan,2025-04-29,escalation,external,external_attack_signal,66.7
Taiwan-2025-04-29-external-regional_spillover_signal,Taiwan,2025-04-29,escalation,external,regional_spillover_signal,68.8
Taiwan-2025-04-30-internal-internal_violence_signal,Taiwan,2025-04-30,escalation,internal,internal_violence_signal,62.4
Taiwan-2025-04-30-internal-repression_signal,Taiwan,2025-04-30,escalation,internal,repression_signal,53.3
Taiwan-2025-04-30-internal-domestic_attack_signal,Taiwan,2025-04-30,escalation,internal,domestic_attack_signal,47.7
Taiwan-2025-04-30-external-war_activity_signal,Taiwan,2025-04-30,escalation,external,war_activity_signal,71.6
Taiwan-2025-04-30-external-external_attack_signal,Taiwan,2025-04-30,escalation,external,external_attack_signal,70.1
Taiwan-2025-04-30-external-regional_spillover_signal,Taiwan,2025-04-30,escalation,external,regional_spillover_signal,70.0
Taiwan-2025-05-01-internal-internal_violence_signal,Taiwan,2025-05-01,escalation,internal,internal_violence_signal,58.2
Taiwan-2025-05-01-internal-repression_signal,Taiwan,2025-05-01,escalation,internal,repression_signal,51.4
Taiwan-2025-05-01-internal-domestic_attack_signal,Taiwan,2025-05-01,escalation,internal,domestic_attack_signal,50.5
Taiwan-2025-05-01-external-war_activity_signal,Taiwan,2025-05-01,escalation,external,war_activity_signal,72.2
Taiwan-2025-05-01-external-external_attack_signal,Taiwan,2025-05-01,escalation,external,external_attack_signal,70.8
Taiwan-2025-05-01-external-regional_spillover_signal,Taiwan,2025-05-01,escalation,external,regional_spillover_signal,65.7
Taiwan-2025-05-02-internal-internal_violence_signal,Taiwan,2025-05-02,escalation,internal,internal_violence_signal,62.1
Taiwan-2025-05-02-internal-repression_signal,Taiwan,2025-05-02,escalation,internal,repression_signal,54.4
Taiwan-2025-05-02-internal-domestic_attack_signal,Taiwan,2025-05-02,escalation,internal,domestic_attack_signal,48.1
Taiwan-2025-05-02-external-war_activity_signal,Taiwan,2025-05-02,escalation,external,war_activity_signal,70.7
Taiwan-2025-05-02-external-external_attack_signal,Taiwan,2025-05-02,escalation,external,external_attack_signal,69.0
Taiwan-2025-05-02-external-regional_spillover_signal,Taiwan,2025-05-02,escalation,external,regional_spillover_signal,66.6
Taiwan-2025-05-03-internal-internal_violence_signal,Taiwan,2025-05-03,escalation,internal,internal_violence_signal,58.5
